tfp,gr_tfp,lab,gr_lab,sigma,theta1,Eland,Fex,beta_hat
73.011696,0.002711009,11499.941,1.3742404e-07,0.00013777189,3.641004e-06,0.00018182804,1.0,0.9678827
73.15,0.0026974897,11499.942,1.3379046e-07,0.00013463318,3.5403118e-06,0.00017769428,1.0,0.9678762
73.28799,0.0026840298,11499.943,1.3025098e-07,0.00013156101,3.442264e-06,0.00017365217,1.0,0.96786964
73.425575,0.0026706331,11499.945,1.2680415e-07,0.00012855513,3.346827e-06,0.00016970088,1.0,0.96786314
73.56274,0.0026573022,11499.947,1.2344807e-07,0.00012561482,3.2539547e-06,0.00016583902,1.0,0.9678567
73.69945,0.0026440392,11499.948,1.2018116e-07,0.00012273902,3.1635896e-06,0.0001620655,1.0,0.96785027
73.83568,0.0026308473,11499.949,1.1700194e-07,0.0001199274,3.0756978e-06,0.00015837922,1.0,0.9678439
73.971405,0.0026177294,11499.951,1.1390877e-07,0.00011717928,2.990234e-06,0.00015477913,1.0,0.9678376
74.106606,0.0026046878,11499.952,1.108998e-07,0.00011449354,2.9071423e-06,0.00015126364,1.0,0.96783125
74.24151,0.0025916954,11499.953,1.07966926e-07,0.000111863796,2.8262018e-06,0.00014782403,1.0,0.96782494
74.37614,0.0025787554,11499.955,1.0510871e-07,0.000109289154,2.7473682e-06,0.00014445919,1.0,0.9678187
74.51014,0.002565899,11499.956,1.0233036e-07,0.0001067754,2.670794e-06,0.00014117593,1.0,0.9678125
74.64374,0.0025531007,11499.957,9.962411e-08,0.00010431538,2.5962465e-06,0.00013796559,1.0,0.9678063
74.77701,0.0025403602,11499.959,9.698823e-08,0.00010190902,2.5236989e-06,0.00013482709,1.0,0.9678001
74.90985,0.0025276819,11499.959,9.4421914e-08,9.955532e-05,2.453107e-06,0.00013175947,1.0,0.96779394
75.04225,0.002515068,11499.961,9.1923496e-08,9.725395e-05,2.3844411e-06,0.00012876188,1.0,0.96778786
75.17418,0.0025025203,11499.961,8.949205e-08,9.500424e-05,2.3176626e-06,0.00012583335,1.0,0.9677818
75.30562,0.0024900427,11499.963,8.712615e-08,9.280551e-05,2.2527356e-06,0.00012297295,1.0,0.96777576
75.43654,0.0024776366,11499.963,8.482452e-08,9.0657224e-05,2.1896244e-06,0.00012017974,1.0,0.96776974
75.56724,0.0024652719,11499.965,8.258012e-08,8.855336e-05,2.1281364e-06,0.00011744561,1.0,0.9677637
